exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5433326603224358,0.6072041386161032,0.0,0.1,100.0,64,500,32,0.1,False
0.5288185518404523,0.6072041386161032,0.0,0.1,100.0,128,500,32,0.1,False
0.5439907209130226,0.6072041386161032,0.0,0.1,100.0,64,500,256,0.1,False
0.5518904271344357,0.6072041386161032,0.0,0.1,100.0,128,500,256,0.1,False
0.5725872064665418,0.6072041386161032,0.0,0.1,100.0,64,500,32,0.5,False
0.5254427568252737,0.6072041386161032,0.0,0.1,100.0,128,500,32,0.5,False
0.6008330525409006,0.6072041386161032,0.0,0.1,100.0,64,500,256,0.5,False
0.5681308718764103,0.6072041386161032,0.0,0.1,100.0,128,500,256,0.5,False
0.561880495233926,0.6072041386161032,0.0,0.1,100.0,64,500,32,0.1,True
0.5452920430498467,0.6072041386161032,0.0,0.1,100.0,128,500,32,0.1,True
0.5378819322130353,0.6072041386161032,0.0,0.1,100.0,64,500,256,0.1,True
0.5425673410471552,0.6072041386161032,0.0,0.1,100.0,128,500,256,0.1,True
0.5549258443261881,0.6072041386161032,0.0,0.1,100.0,64,500,32,0.5,True
0.5270316469263144,0.6072041386161032,0.0,0.1,100.0,128,500,32,0.5,True
0.539140383172431,0.6072041386161032,0.0,0.1,100.0,64,500,256,0.5,True
0.5484861159127973,0.6072041386161032,0.0,0.1,100.0,128,500,256,0.5,True
