exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.752424776964153,0.501014991769055,0.0,0.1,100.0,64,500,32,0.1,False
0.6594777324505317,0.501014991769055,0.0,0.1,100.0,128,500,32,0.1,False
0.9407275048736561,0.501014991769055,0.0,0.1,100.0,64,500,256,0.1,False
0.8921452341953836,0.501014991769055,0.0,0.1,100.0,128,500,256,0.1,False
0.8322668395888461,0.501014991769055,0.0,0.1,100.0,64,500,32,0.5,False
0.7094996066972457,0.501014991769055,0.0,0.1,100.0,128,500,32,0.5,False
0.9391560625558675,0.501014991769055,0.0,0.1,100.0,64,500,256,0.5,False
0.9209538957209297,0.501014991769055,0.0,0.1,100.0,128,500,256,0.5,False
0.5025240046938271,0.501014991769055,0.0,0.1,100.0,64,500,32,0.1,True
0.505353285117896,0.501014991769055,0.0,0.1,100.0,128,500,32,0.1,True
0.5167430488494884,0.501014991769055,0.0,0.1,100.0,64,500,256,0.1,True
0.5098579691273318,0.501014991769055,0.0,0.1,100.0,128,500,256,0.1,True
0.5083282984201571,0.501014991769055,0.0,0.1,100.0,64,500,32,0.5,True
0.5012431689998971,0.501014991769055,0.0,0.1,100.0,128,500,32,0.5,True
0.513227208371545,0.501014991769055,0.0,0.1,100.0,64,500,256,0.5,True
0.5070464416971181,0.501014991769055,0.0,0.1,100.0,128,500,256,0.5,True
