exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5944706548362957,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.1,False
0.5738021904589602,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.1,False
0.7465929834688912,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.1,False
0.7227015889013783,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.1,False
0.7087120162099615,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.5,False
0.6492393528962407,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.5,False
0.8126828168148571,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.5,False
0.7936077866222434,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.5,False
0.5030896043221548,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.1,True
0.5041308467387621,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.1,True
0.5111399973121665,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.1,True
0.5070690033816858,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.1,True
0.501975853736223,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.5,True
0.5019770664993283,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.5,True
0.5027895487869034,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.5,True
0.5030167031459268,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.5,True
