exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5977554119609032,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.1,False
0.5717258446145868,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.1,False
0.7458171814009906,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.1,False
0.7231474885705022,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.1,False
0.7077826526867799,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.5,False
0.649794609145602,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.5,False
0.8118785582133458,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.5,False
0.7937068119927938,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.5,False
0.5014351753378904,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.1,True
0.5054590455757786,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.1,True
0.5102268098601428,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.1,True
0.5074051018998911,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.1,True
0.5012230844632084,0.5000000000027411,0.0,0.1,100.0,64,500,32,0.5,True
0.5035225545327384,0.5000000000027411,0.0,0.1,100.0,128,500,32,0.5,True
0.5037815296682946,0.5000000000027411,0.0,0.1,100.0,64,500,256,0.5,True
0.5048761803522352,0.5000000000027411,0.0,0.1,100.0,128,500,256,0.5,True
