exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6511930422120216,0.5296765886390973,0.0,0.1,64,50,,,False
0.5324486775141496,0.5296765886390973,0.0,0.1,64,50,,,True
