exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7554308358518287,0.6589997792932923,0.0,0.1,64,50,,,False
0.65931161351683,0.6589997792932923,0.0,0.1,64,50,,,True
