exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.8184308268485102,0.595213219341695,0.0,0.1,100.0,64,500,32,0.1,False
0.7416322772703943,0.595213219341695,0.0,0.1,100.0,128,500,32,0.1,False
0.9024419386036868,0.595213219341695,0.0,0.1,100.0,64,500,256,0.1,False
0.8820071953296114,0.595213219341695,0.0,0.1,100.0,128,500,256,0.1,False
0.8644215649724646,0.595213219341695,0.0,0.1,100.0,64,500,32,0.5,False
0.7965926369050991,0.595213219341695,0.0,0.1,100.0,128,500,32,0.5,False
0.9406964442739993,0.595213219341695,0.0,0.1,100.0,64,500,256,0.5,False
0.9249241086982943,0.595213219341695,0.0,0.1,100.0,128,500,256,0.5,False
0.5340354228944317,0.595213219341695,0.0,0.1,100.0,64,500,32,0.1,True
0.5314942891965053,0.595213219341695,0.0,0.1,100.0,128,500,32,0.1,True
0.5325756008636636,0.595213219341695,0.0,0.1,100.0,64,500,256,0.1,True
0.5322113941056,0.595213219341695,0.0,0.1,100.0,128,500,256,0.1,True
0.5564167430765061,0.595213219341695,0.0,0.1,100.0,64,500,32,0.5,True
0.5536246313600558,0.595213219341695,0.0,0.1,100.0,128,500,32,0.5,True
0.5618687812478063,0.595213219341695,0.0,0.1,100.0,64,500,256,0.5,True
0.556396686323223,0.595213219341695,0.0,0.1,100.0,128,500,256,0.5,True
