exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.09765625,0.03125,0.1,0.1,50.0,2,500,32,False,True
0.099609375,0.03125,0.3,0.1,50.0,2,500,32,False,True
0.07421875,0.03125,0.1,0.1,100.0,2,500,32,False,True
0.07421875,0.03125,0.3,0.1,100.0,2,500,32,False,True
0.130859375,0.03125,0.1,0.1,50.0,2,500,256,False,True
0.123046875,0.03125,0.3,0.1,50.0,2,500,256,False,True
0.09765625,0.03125,0.1,0.1,100.0,2,500,256,False,True
0.11328125,0.03125,0.3,0.1,100.0,2,500,256,False,True
0.068359375,0.03125,0.1,0.1,50.0,2,500,32,True,True
0.080078125,0.03125,0.3,0.1,50.0,2,500,32,True,True
0.072265625,0.03125,0.1,0.1,100.0,2,500,32,True,True
0.068359375,0.03125,0.3,0.1,100.0,2,500,32,True,True
0.08984375,0.03125,0.1,0.1,50.0,2,500,256,True,True
0.08984375,0.03125,0.3,0.1,50.0,2,500,256,True,True
0.07421875,0.03125,0.1,0.1,100.0,2,500,256,True,True
0.07421875,0.03125,0.3,0.1,100.0,2,500,256,True,True
