exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,only_positive_examples,shuffled,train_on_second_neighbors
0.14974619289340102,0.02961082910321489,0.0,0.1,64,2000,,False,False,True
0.16074450084602368,0.02961082910321489,0.0,0.1,64,2000,,True,False,True
0.10406091370558376,0.02961082910321489,0.0,0.1,64,2000,,False,True,True
0.1598984771573604,0.02961082910321489,0.0,0.1,64,2000,,True,True,True
