exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.244140625,0.0,0.1,0.1,50.0,2,500,32,False,True
0.236328125,0.0,0.3,0.1,50.0,2,500,32,False,True
0.228515625,0.0,0.1,0.1,100.0,2,500,32,False,True
0.21875,0.0,0.3,0.1,100.0,2,500,32,False,True
0.21875,0.0,0.1,0.1,50.0,2,500,256,False,True
0.212890625,0.0,0.3,0.1,50.0,2,500,256,False,True
0.203125,0.0,0.1,0.1,100.0,2,500,256,False,True
0.2109375,0.0,0.3,0.1,100.0,2,500,256,False,True
0.1640625,0.0,0.1,0.1,50.0,2,500,32,True,True
0.16796875,0.0,0.3,0.1,50.0,2,500,32,True,True
0.181640625,0.0,0.1,0.1,100.0,2,500,32,True,True
0.1640625,0.0,0.3,0.1,100.0,2,500,32,True,True
0.1171875,0.0,0.1,0.1,50.0,2,500,256,True,True
0.12890625,0.0,0.3,0.1,50.0,2,500,256,True,True
0.123046875,0.0,0.1,0.1,100.0,2,500,256,True,True
0.123046875,0.0,0.3,0.1,100.0,2,500,256,True,True
