exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.5459504305552192,0.4230055658627087,0.0,0.1,8,500,32,False
0.23376578757514443,0.4230055658627087,0.3,0.1,8,500,32,False
0.6317064397233702,0.4230055658627087,0.0,0.1,8,500,256,False
0.3004217481576728,0.4230055658627087,0.3,0.1,8,500,256,False
0.0803376205374803,0.4230055658627087,0.0,0.1,8,500,32,True
0.10038152006945836,0.4230055658627087,0.3,0.1,8,500,32,True
0.07411278029390633,0.4230055658627087,0.0,0.1,8,500,256,True
0.10038152006945836,0.4230055658627087,0.3,0.1,8,500,256,True
