exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.5467220575791003,0.4230055658627087,0.0,0.1,8,500,32,False
0.23972055377334883,0.4230055658627087,0.3,0.1,8,500,32,False
0.6392878334848882,0.4230055658627087,0.0,0.1,8,500,256,False
0.28880752754225003,0.4230055658627087,0.3,0.1,8,500,256,False
0.07092790833023252,0.4230055658627087,0.0,0.1,8,500,32,True
0.10038152006945836,0.4230055658627087,0.3,0.1,8,500,32,True
0.07004479858617306,0.4230055658627087,0.0,0.1,8,500,256,True
0.1124405339868173,0.4230055658627087,0.3,0.1,8,500,256,True
