exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.078125,0.025390625,0.1,0.1,50.0,2,500,32,False,True
0.076171875,0.025390625,0.3,0.1,50.0,2,500,32,False,True
0.06640625,0.025390625,0.1,0.1,100.0,2,500,32,False,True
0.068359375,0.025390625,0.3,0.1,100.0,2,500,32,False,True
0.091796875,0.025390625,0.1,0.1,50.0,2,500,256,False,True
0.087890625,0.025390625,0.3,0.1,50.0,2,500,256,False,True
0.07421875,0.025390625,0.1,0.1,100.0,2,500,256,False,True
0.0859375,0.025390625,0.3,0.1,100.0,2,500,256,False,True
0.06640625,0.025390625,0.1,0.1,50.0,2,500,32,True,True
0.07421875,0.025390625,0.3,0.1,50.0,2,500,32,True,True
0.060546875,0.025390625,0.1,0.1,100.0,2,500,32,True,True
0.052734375,0.025390625,0.3,0.1,100.0,2,500,32,True,True
0.0625,0.025390625,0.1,0.1,50.0,2,500,256,True,True
0.072265625,0.025390625,0.3,0.1,50.0,2,500,256,True,True
0.072265625,0.025390625,0.1,0.1,100.0,2,500,256,True,True
0.068359375,0.025390625,0.3,0.1,100.0,2,500,256,True,True
