exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_hiddens,shuffled
0.6192845381760429,0.5194805194805194,0.0,0.1,8,500,32,False
0.32456935304060125,0.5194805194805194,0.3,0.1,8,500,32,False
0.7248585457486479,0.5194805194805194,0.0,0.1,8,500,256,False
0.47017860170284537,0.5194805194805194,0.3,0.1,8,500,256,False
0.05430526779705301,0.5194805194805194,0.0,0.1,8,500,32,True
0.10038152006945836,0.5194805194805194,0.3,0.1,8,500,32,True
0.07960546015795465,0.5194805194805194,0.0,0.1,8,500,256,True
0.10038152006945836,0.5194805194805194,0.3,0.1,8,500,256,True
