exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7685195953638528,0.6655194897234376,0.0,0.1,100.0,64,500,32,0.1,False
0.7282584858642337,0.6655194897234376,0.0,0.1,100.0,128,500,32,0.1,False
0.8039693547780519,0.6655194897234376,0.0,0.1,100.0,64,500,256,0.1,False
0.8019094105680283,0.6655194897234376,0.0,0.1,100.0,128,500,256,0.1,False
0.7741575361719508,0.6655194897234376,0.0,0.1,100.0,64,500,32,0.5,False
0.7385273910772892,0.6655194897234376,0.0,0.1,100.0,128,500,32,0.5,False
0.8117385228531138,0.6655194897234376,0.0,0.1,100.0,64,500,256,0.5,False
0.8124458270721081,0.6655194897234376,0.0,0.1,100.0,128,500,256,0.5,False
0.5744052176241374,0.6655194897234376,0.0,0.1,100.0,64,500,32,0.1,True
0.5839647209038781,0.6655194897234376,0.0,0.1,100.0,128,500,32,0.1,True
0.5839252531807114,0.6655194897234376,0.0,0.1,100.0,64,500,256,0.1,True
0.5861554317787151,0.6655194897234376,0.0,0.1,100.0,128,500,256,0.1,True
0.5987485936853714,0.6655194897234376,0.0,0.1,100.0,64,500,32,0.5,True
0.6079823972511595,0.6655194897234376,0.0,0.1,100.0,128,500,32,0.5,True
0.6112569496087473,0.6655194897234376,0.0,0.1,100.0,64,500,256,0.5,True
0.6045283664454383,0.6655194897234376,0.0,0.1,100.0,128,500,256,0.5,True
