nov_semantic_categorization,0.6481560172758108
exp_semantic_categorization,0.37637213576281675
nov_syntactic_categorization,0.6167432787066509
exp_syntactic_categorization,0.6766720933387601
nov_semantic_categorization,0.6481560172758108
exp_semantic_categorization,0.37908721107645843
nov_syntactic_categorization,0.6131934259456401
exp_syntactic_categorization,0.6703669787003119
nov_noun_synonym_matching,0.3504273504273504
exp_noun_synonym_matching,0.26535087719298245
nov_noun_synonym_matching,0.3904761904761905
exp_noun_synonym_matching,0.2297008547008547
nov_noun_synonym_matching,0.3904761904761905
exp_noun_synonym_matching,0.2297008547008547
nov_verb_synonym_matching,0.35909090909090907
exp_verb_synonym_matching,0.22727272727272727
