exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.6318208220980227,0.6090291420063066,0.0,0.1,64,50,,,False
0.6076281043150173,0.6090291420063066,0.0,0.1,64,50,,,True
