exp_score,nov_score,beta,learning_rate,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5882704421699109,0.5081363277238505,0.0,0.1,64,50,,,False
0.5302537806953984,0.5081363277238505,0.0,0.1,64,50,,,True
