exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.7608346502585426,0.670086091447097,0.0,0.1,100.0,64,500,32,0.1,False
0.7333769002057786,0.670086091447097,0.0,0.1,100.0,128,500,32,0.1,False
0.8120754601176055,0.670086091447097,0.0,0.1,100.0,64,500,256,0.1,False
0.799635906459583,0.670086091447097,0.0,0.1,100.0,128,500,256,0.1,False
0.7745360176321555,0.670086091447097,0.0,0.1,100.0,64,500,32,0.5,False
0.7362706270951468,0.670086091447097,0.0,0.1,100.0,128,500,32,0.5,False
0.819565385182338,0.670086091447097,0.0,0.1,100.0,64,500,256,0.5,False
0.811118315545116,0.670086091447097,0.0,0.1,100.0,128,500,256,0.5,False
0.5687411374720163,0.670086091447097,0.0,0.1,100.0,64,500,32,0.1,True
0.580997643522002,0.670086091447097,0.0,0.1,100.0,128,500,32,0.1,True
0.5899066444385269,0.670086091447097,0.0,0.1,100.0,64,500,256,0.1,True
0.5856813138811673,0.670086091447097,0.0,0.1,100.0,128,500,256,0.1,True
0.6131524803393958,0.670086091447097,0.0,0.1,100.0,64,500,32,0.5,True
0.6062586125166151,0.670086091447097,0.0,0.1,100.0,128,500,32,0.5,True
0.6201034825979753,0.670086091447097,0.0,0.1,100.0,64,500,256,0.5,True
0.6168171731194769,0.670086091447097,0.0,0.1,100.0,128,500,256,0.5,True
