exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5389651023924595,0.632905342137871,0.0,0.1,50.0,64,100,100,0.1,False
0.5386455406165757,0.632905342137871,0.0,0.1,100.0,64,100,100,0.1,False
0.5337125659960085,0.632905342137871,0.0,0.1,50.0,64,100,100,0.1,True
0.5391041598193721,0.632905342137871,0.0,0.1,100.0,64,100,100,0.1,True
