exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.30859375,0.0,0.1,0.1,50.0,2,500,32,False,True
0.3125,0.0,0.3,0.1,50.0,2,500,32,False,True
0.29296875,0.0,0.1,0.1,100.0,2,500,32,False,True
0.29296875,0.0,0.3,0.1,100.0,2,500,32,False,True
0.337890625,0.0,0.1,0.1,50.0,2,500,256,False,True
0.341796875,0.0,0.3,0.1,50.0,2,500,256,False,True
0.330078125,0.0,0.1,0.1,100.0,2,500,256,False,True
0.33203125,0.0,0.3,0.1,100.0,2,500,256,False,True
0.162109375,0.0,0.1,0.1,50.0,2,500,32,True,True
0.15625,0.0,0.3,0.1,50.0,2,500,32,True,True
0.150390625,0.0,0.1,0.1,100.0,2,500,32,True,True
0.14453125,0.0,0.3,0.1,100.0,2,500,32,True,True
0.138671875,0.0,0.1,0.1,50.0,2,500,256,True,True
0.119140625,0.0,0.3,0.1,50.0,2,500,256,True,True
0.13671875,0.0,0.1,0.1,100.0,2,500,256,True,True
0.1328125,0.0,0.3,0.1,100.0,2,500,256,True,True
