exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,shuffled,train_on_second_neighbors
0.158203125,0.021484375,0.1,0.1,50.0,2,500,32,False,True
0.16796875,0.021484375,0.3,0.1,50.0,2,500,32,False,True
0.142578125,0.021484375,0.1,0.1,100.0,2,500,32,False,True
0.142578125,0.021484375,0.3,0.1,100.0,2,500,32,False,True
0.166015625,0.021484375,0.1,0.1,50.0,2,500,256,False,True
0.173828125,0.021484375,0.3,0.1,50.0,2,500,256,False,True
0.150390625,0.021484375,0.1,0.1,100.0,2,500,256,False,True
0.169921875,0.021484375,0.3,0.1,100.0,2,500,256,False,True
0.1171875,0.021484375,0.1,0.1,50.0,2,500,32,True,True
0.1171875,0.021484375,0.3,0.1,50.0,2,500,32,True,True
0.1171875,0.021484375,0.1,0.1,100.0,2,500,32,True,True
0.107421875,0.021484375,0.3,0.1,100.0,2,500,32,True,True
0.109375,0.021484375,0.1,0.1,50.0,2,500,256,True,True
0.103515625,0.021484375,0.3,0.1,50.0,2,500,256,True,True
0.1015625,0.021484375,0.1,0.1,100.0,2,500,256,True,True
0.09375,0.021484375,0.3,0.1,100.0,2,500,256,True,True
