exp_score,nov_score,beta,learning_rate,margin,mb_size,num_epochs,num_output,prop_negative,shuffled
0.5706862367344471,0.6162675674296303,0.0,0.1,100.0,64,500,32,0.1,False
0.5575665075097053,0.6162675674296303,0.0,0.1,100.0,128,500,32,0.1,False
0.6685913164772335,0.6162675674296303,0.0,0.1,100.0,64,500,256,0.1,False
0.6245098717535941,0.6162675674296303,0.0,0.1,100.0,128,500,256,0.1,False
0.6220939391617101,0.6162675674296303,0.0,0.1,100.0,64,500,32,0.5,False
0.6020515065373035,0.6162675674296303,0.0,0.1,100.0,128,500,32,0.5,False
0.7041806494643488,0.6162675674296303,0.0,0.1,100.0,64,500,256,0.5,False
0.676873585463701,0.6162675674296303,0.0,0.1,100.0,128,500,256,0.5,False
0.5461332871258943,0.6162675674296303,0.0,0.1,100.0,64,500,32,0.1,True
0.556783991307214,0.6162675674296303,0.0,0.1,100.0,128,500,32,0.1,True
0.5548236074481607,0.6162675674296303,0.0,0.1,100.0,64,500,256,0.1,True
0.5445140077334293,0.6162675674296303,0.0,0.1,100.0,128,500,256,0.1,True
0.5327093420220319,0.6162675674296303,0.0,0.1,100.0,64,500,32,0.5,True
0.5486231503088302,0.6162675674296303,0.0,0.1,100.0,128,500,32,0.5,True
0.5497496936492562,0.6162675674296303,0.0,0.1,100.0,64,500,256,0.5,True
0.5547461648093148,0.6162675674296303,0.0,0.1,100.0,128,500,256,0.5,True
